xc,yc
-167.0958,65.81375
-167.0813,65.81992
-167.0668,65.826096
-167.05229,65.83227
-167.03778,65.83843
-167.02327,65.844604
-167.00876,65.85077
-166.99423,65.85693
-166.9797,65.8631
-166.96516,65.869255
-166.95062,65.87542
-166.93608,65.88158
-166.92152,65.88773
-166.90697,65.89389
-166.89241,65.90004
-166.87785,65.9062
-166.86328,65.912346
-166.8487,65.918495
-166.83412,65.924644
-166.81953,65.93079
-166.80493,65.936935
-166.79034,65.943085
-166.77574,65.94923
-166.76112,65.95537
-166.74652,65.96151
-166.7319,65.96764
-166.71727,65.973785
-166.70264,65.97992
-166.688,65.98605
-166.67337,65.99219
-166.65872,65.998314
-166.64407,66.00445
-166.62941,66.010574
-166.61476,66.0167
-166.60008,66.02283
-166.58542,66.02895
-166.57074,66.03508
-166.55606,66.0412
-166.54137,66.04732
-166.52667,66.05344
-166.51198,66.059555
-166.49728,66.065674
-166.48257,66.071785
-166.46785,66.077896
-166.45314,66.084015
-166.43842,66.09012
-166.42368,66.09623
-166.40895,66.10234
-166.39421,66.108444
-166.37946,66.11455
-166.3647,66.12065
-166.34995,66.126755
-166.33519,66.13285
-166.32042,66.138954
-166.30565,66.14505
-166.29086,66.151146
-166.2761,66.15724
-166.26129,66.16334
-166.2465,66.169426
-166.2317,66.175514
-166.2169,66.1816
-166.15762,66.20595
-166.12796,66.21811
-166.11311,66.22419
-166.09827,66.23026
-166.0537,66.24849
-166.03883,66.25456
-166.02396,66.26063
-166.00908,66.2667
-165.99419,66.272766
-165.9793,66.27883
-165.9644,66.2849
-165.9495,66.29096
-165.93459,66.29702
-165.91968,66.303085
-167.7703,65.50992
-167.75604,65.51616
-167.74179,65.5224
-167.72754,65.52863
-167.71327,65.53487
-167.69902,65.5411
-167.68474,65.54733
-167.67047,65.55356
-167.65619,65.55979
-167.6419,65.56602
-167.62761,65.57224
-167.61331,65.57847
-167.59901,65.584694
-167.58472,65.59091
-167.5704,65.59714
-167.55609,65.603355
-167.54176,65.60957
-167.52744,65.61579
-167.5131,65.622
-167.49876,65.62822
-167.48442,65.63443
-167.47008,65.64064
-167.45572,65.64685
-167.44136,65.65306
-167.427,65.65926
-167.41264,65.665474
-167.39827,65.67168
-167.38388,65.67788
-167.3695,65.68408
-167.35512,65.69028
-167.34071,65.69648
-167.32632,65.702675
-167.31192,65.70887
-167.2975,65.715065
-167.2831,65.72126
-167.26868,65.72745
-167.25424,65.733635
-167.23982,65.73983
-167.22539,65.74602
-167.21094,65.7522
-167.19649,65.758385
-167.18204,65.764565
-167.16759,65.77075
-167.15312,65.77693
-167.13866,65.78311
-167.12419,65.78928
-167.10971,65.79546
-167.09523,65.801636
-167.08073,65.80781
-167.06625,65.81398
-167.05174,65.82015
-167.03725,65.826324
-167.02274,65.83249
-167.00822,65.83865
-166.9937,65.84482
-166.97917,65.85098
-166.96465,65.85715
-166.95012,65.863304
-166.93558,65.86946
-166.92104,65.875626
-166.90648,65.881775
-166.89192,65.88793
-166.87737,65.89409
-166.8628,65.90024
-166.84822,65.90639
-166.83365,65.91254
-166.81906,65.918686
-166.80447,65.924835
-166.78989,65.93098
-166.77528,65.937126
-166.76068,65.94327
-166.74608,65.9494
-166.73146,65.95554
-166.71684,65.961685
-166.70222,65.96782
-166.68759,65.97395
-166.67296,65.98009
-166.65831,65.98622
-166.64368,65.992355
-166.62901,65.99848
-166.61436,66.00461
-166.5997,66.010735
-166.58504,66.01686
-166.57036,66.02299
-166.55568,66.029106
-166.541,66.03523
-166.52632,66.04135
-166.51163,66.04747
-166.49693,66.05358
-166.48222,66.0597
-166.46751,66.06581
-166.4528,66.07192
-166.43808,66.07803
-166.42336,66.084145
-166.40863,66.090256
-166.39389,66.09636
-166.37915,66.10246
-166.3644,66.10857
-166.34966,66.11467
-166.3349,66.12077
-166.32013,66.12687
-166.30536,66.13297
-166.29059,66.13907
-166.27582,66.145164
-166.26103,66.15126
-166.24625,66.15735
-166.23145,66.163445
-166.21664,66.16953
-166.20184,66.17562
-166.02377,66.248566
-166.0089,66.25463
-165.99402,66.260704
-165.97913,66.26677
-165.96423,66.272835
-165.94934,66.2789
-165.93445,66.28496
-165.91954,66.29102
-165.90462,66.29708
-165.88971,66.30314
-165.87479,66.3092
-165.85985,66.315254
-165.84492,66.321304
-165.81503,66.333405
-167.74101,65.51025
-167.72676,65.51649
-167.71251,65.52272
-167.69824,65.52895
-167.68398,65.53519
-167.66971,65.54142
-167.65544,65.547646
-167.64116,65.55387
-167.62688,65.560104
-167.61258,65.56633
-167.59828,65.57255
-167.58398,65.57877
-167.56967,65.58499
-167.55536,65.59122
-167.54105,65.597435
-167.52673,65.60365
-167.5124,65.60986
-167.49806,65.61608
-167.48373,65.62229
-167.46939,65.6285
-167.45505,65.63471
-167.44069,65.64092
-167.42633,65.64713
-167.41197,65.653336
-167.3976,65.65954
-167.38322,65.66575
-167.36885,65.67194
-167.35446,65.67815
-167.34007,65.68435
-167.32568,65.690544
-167.31128,65.69674
-167.29688,65.702934
-167.28247,65.70913
-167.26805,65.715324
-167.25363,65.72151
-167.23921,65.7277
-167.22478,65.73389
-167.21034,65.740074
-167.19589,65.74626
-167.18146,65.75244
-167.167,65.75863
-167.15254,65.76481
-167.13808,65.77099
-167.12361,65.77717
-167.10915,65.78334
-167.09467,65.78952
-167.08018,65.79569
-167.06569,65.801865
-167.05121,65.80804
-167.03671,65.8142
-167.0222,65.82037
-167.00769,65.82654
-166.99318,65.8327
-166.97865,65.83887
-166.96414,65.84503
-166.9496,65.8512
-166.93507,65.85735
-166.92053,65.86351
-166.90599,65.86967
-166.89143,65.875824
-166.87688,65.88198
-166.86232,65.88813
-166.84775,65.89428
-166.83318,65.90044
-166.8186,65.90658
-166.80402,65.91273
-166.78943,65.91888
-166.77484,65.92502
-166.76024,65.93116
-166.74564,65.9373
-166.73103,65.94344
-166.71642,65.949585
-166.7018,65.95572
-166.68718,65.96185
-166.67255,65.96799
-166.65791,65.97412
-166.64326,65.980255
-166.62862,65.98638
-166.61397,65.992516
-166.59932,65.99864
-166.58466,66.00477
-166.56999,66.010895
-166.55531,66.01701
-166.54063,66.02314
-166.52596,66.02926
-166.51126,66.03538
-166.49658,66.0415
-166.48187,66.04761
-166.46718,66.05373
-166.45247,66.05984
-166.43774,66.06595
-166.42303,66.07206
-166.40831,66.07817
-166.39357,66.084274
-166.37885,66.09038
-166.3641,66.09649
-166.34935,66.10259
-166.3346,66.10869
-166.31984,66.11479
-166.30508,66.12089
-166.29031,66.12699
-166.27554,66.13309
-166.26076,66.139175
-166.24599,66.14527
-166.23119,66.15136
-166.2164,66.157455
-166.2016,66.16354
-166.1868,66.16963
-166.17198,66.17571
-166.02359,66.236496
-165.96408,66.26077
-165.94919,66.26684
-165.9343,66.272896
-165.91939,66.27896
-165.90448,66.28502
-165.88957,66.29108
-165.87465,66.297134
-165.85973,66.30319
-165.8448,66.30924
-165.82986,66.3153
-165.81493,66.32135
-165.79999,66.3274
-165.77008,66.33949
-165.75513,66.34554
-167.72598,65.50433
-167.71173,65.51057
-167.69748,65.51681
-167.68321,65.52304
-167.66896,65.52927
-167.65468,65.5355
-167.64041,65.541725
-167.62613,65.54796
-167.61185,65.554184
-167.59755,65.56041
-167.58325,65.56663
-167.56895,65.57285
-167.55464,65.57907
-167.54033,65.58529
-167.52602,65.59151
-167.5117,65.597725
-167.49738,65.60394
-167.48303,65.61015
-167.4687,65.61636
-167.45436,65.62258
-167.44,65.628784
-167.42566,65.634995
-167.4113,65.641205
-167.39694,65.64741
-167.38257,65.65361
-167.3682,65.65981
-167.35382,65.666016
-167.33943,65.67222
-167.32504,65.67841
-167.31065,65.68461
-167.29625,65.6908
-167.28185,65.697
-167.26743,65.70319
-167.25302,65.70938
-167.2386,65.715576
-167.22417,65.72176
-167.20975,65.72795
-167.1953,65.73414
-167.18086,65.74032
-167.16641,65.746506
-167.15196,65.752686
-167.13751,65.758865
-167.12305,65.765045
-167.10858,65.771225
-167.0941,65.7774
-167.07964,65.78357
-167.06514,65.78974
-167.05066,65.79591
-167.03616,65.802086
-167.02167,65.80826
-167.00716,65.81442
-166.99266,65.82059
-166.97813,65.82675
-166.96362,65.83292
-166.9491,65.83908
-166.93457,65.84524
-166.92003,65.8514
-166.90549,65.85756
-166.89095,65.863716
-166.87639,65.869865
-166.86183,65.87602
-166.84727,65.88217
-166.83272,65.88833
-166.81815,65.89448
-166.80356,65.90062
-166.78899,65.90677
-166.7744,65.91291
-166.7598,65.91906
-166.7452,65.9252
-166.73059,65.93134
-166.71599,65.93748
-166.70137,65.94362
-166.68675,65.94975
-166.67213,65.95589
-166.6575,65.96202
-166.64287,65.968155
-166.62822,65.97429
-166.61359,65.980415
-166.59892,65.98654
-166.58427,65.99267
-166.56961,65.998795
-166.55495,66.00492
-166.54027,66.01104
-166.52559,66.017166
-166.51091,66.023285
-166.49623,66.0294
-166.48154,66.035515
-166.46683,66.04163
-166.45213,66.047745
-166.43742,66.05386
-166.4227,66.05997
-166.40799,66.06608
-166.39326,66.07219
-166.37852,66.07829
-166.3638,66.084404
-166.34906,66.09051
-166.3343,66.0966
-166.31955,66.10271
-166.3048,66.10881
-166.29004,66.11491
-166.27527,66.121
-166.2605,66.1271
-166.24571,66.133194
-166.23093,66.13928
-166.21614,66.14538
-166.20135,66.15147
-166.18655,66.157555
-166.17175,66.16364
-166.15694,66.16972
-165.91925,66.2669
-165.84468,66.29719
-165.79988,66.315346
-165.78494,66.32139
-165.76999,66.32744
-165.75504,66.33349
-165.74007,66.33953
-165.72511,66.34557
-165.69516,66.35766
-165.68018,66.36369
-167.71097,65.49842
-167.69672,65.504654
-167.68246,65.51089
-167.6682,65.51712
-167.65393,65.52335
-167.63966,65.52958
-167.62538,65.53581
-167.6111,65.54204
-167.59682,65.54826
-167.58252,65.55449
-167.56824,65.56071
-167.55392,65.56693
-167.53963,65.57315
-167.52531,65.57937
-167.51099,65.58559
-167.49667,65.5918
-167.48235,65.598015
-167.46802,65.604225
-167.45367,65.61044
-167.43933,65.616646
-167.42499,65.622856
-167.41063,65.62907
-167.39627,65.63527
-167.38191,65.64148
-167.36754,65.64768
-167.35316,65.653885
-167.33879,65.66008
-167.3244,65.66628
-167.31001,65.67248
-167.29562,65.67867
-167.28122,65.68487
-167.26682,65.69106
-167.25241,65.69726
-167.23799,65.703445
-167.22357,65.70963
-167.20914,65.71582
-167.19472,65.72201
-167.18027,65.728195
-167.16583,65.734375
-167.15138,65.74056
-167.13693,65.74674
-167.12248,65.75292
-167.10802,65.7591
-167.09355,65.765274
-167.07907,65.771454
-167.06459,65.777626
-167.05011,65.7838
-167.03563,65.78997
-167.02113,65.796135
-167.00664,65.80231
-166.99213,65.80847
-166.97762,65.81464
-166.9631,65.8208
-166.9486,65.826965
-166.93407,65.83313
-166.91953,65.83929
-166.905,65.84544
-166.89046,65.8516
-166.87592,65.85776
-166.86136,65.863914
-166.8468,65.87006
-166.83224,65.87621
-166.81767,65.88236
-166.8031,65.88851
-166.78853,65.89466
-166.77394,65.90081
-166.75935,65.90695
-166.74477,65.91309
-166.73016,65.919235
-166.71556,65.92538
-166.70096,65.93152
-166.68634,65.93765
-166.67172,65.94379
-166.65709,65.94992
-166.64247,65.956055
-166.62782,65.96219
-166.61319,65.968315
-166.59854,65.97445
-166.5839,65.980576
-166.56923,65.9867
-166.55458,65.99282
-166.5399,65.99895
-166.52524,66.005066
-166.51056,66.01119
-166.49588,66.01731
-166.48119,66.02342
-166.46649,66.02954
-166.4518,66.03566
-166.43709,66.04177
-166.42238,66.04788
-166.40767,66.05399
-166.39294,66.0601
-166.37822,66.06621
-166.3635,66.07231
-166.34875,66.078415
-166.33401,66.08452
-166.31927,66.09062
-166.30452,66.096725
-166.28976,66.10282
-166.275,66.10892
-166.26022,66.11501
-166.24545,66.12111
-166.23068,66.127205
-166.2159,66.13329
-166.20111,66.13939
-166.18631,66.14548
-166.17151,66.151566
-166.15671,66.157646
-166.14189,66.163734
-165.73999,66.32748
-165.72504,66.33352
-165.71007,66.33956
-165.6951,66.345604
-165.68011,66.35165
-165.66513,66.35768
-165.65015,66.363716
-165.63515,66.36975
-165.60515,66.38182
-167.69595,65.4925
-167.6817,65.49873
-167.66743,65.50497
-167.65318,65.5112
-167.63892,65.51743
-167.62465,65.52366
-167.61037,65.52989
-167.59608,65.53612
-167.5818,65.542336
-167.5675,65.54856
-167.5532,65.55479
-167.53891,65.561005
-167.5246,65.56722
-167.51028,65.57344
-167.49597,65.57966
-167.48164,65.58588
-167.46733,65.59209
-167.45299,65.5983
-167.43866,65.60451
-167.42432,65.61072
-167.40996,65.61693
-167.39561,65.62313
-167.38126,65.62934
-167.36688,65.635544
-167.35252,65.64175
-167.33815,65.64795
-167.32376,65.654144
-167.30937,65.66035
-167.29498,65.66654
-167.2806,65.67274
-167.26619,65.67893
-167.25179,65.68513
-167.23738,65.691315
-167.22296,65.6975
-167.20854,65.7037
-167.19412,65.709885
-167.17969,65.716064
-167.16525,65.72225
-167.1508,65.72843
-167.13637,65.73462
-167.1219,65.7408
-167.10745,65.74698
-167.09299,65.75315
-167.07852,65.75933
-167.06406,65.7655
-167.04958,65.771675
-167.0351,65.77785
-167.0206,65.78402
-167.0061,65.790184
-166.99161,65.79636
-166.9771,65.80252
-166.9626,65.808685
-166.94807,65.81485
-166.93356,65.821014
-166.91904,65.82717
-166.90451,65.83333
-166.88997,65.839485
-166.87543,65.84564
-166.86089,65.8518
-166.84633,65.857956
-166.83177,65.864105
-166.81721,65.870255
-166.80264,65.8764
-166.78807,65.88255
-166.7735,65.8887
-166.75891,65.894844
-166.74432,65.900986
-166.72974,65.90713
-166.71513,65.91327
-166.70053,65.91941
-166.68593,65.92555
-166.67131,65.93169
-166.6567,65.93782
-166.64206,65.943954
-166.62743,65.95009
-166.6128,65.956215
-166.59816,65.96235
-166.58351,65.968475
-166.56886,65.9746
-166.5542,65.98073
-166.53954,65.986855
-166.52487,65.99297
-166.51021,65.99909
-166.49553,66.00521
-166.48083,66.01133
-166.46616,66.01745
-166.45146,66.02357
-166.43677,66.02968
-166.42206,66.03579
-166.40735,66.0419
-166.39264,66.04801
-166.37791,66.054115
-166.36319,66.06023
-166.34845,66.06633
-166.33372,66.07243
-166.31898,66.07854
-166.30423,66.08464
-166.28947,66.09074
-166.27472,66.09684
-166.25996,66.102936
-166.2452,66.10903
-166.23042,66.11512
-166.21564,66.121216
-166.20085,66.127304
-166.18607,66.13339
-166.17128,66.13948
-166.15648,66.14557
-166.14168,66.15166
-166.12686,66.15774
-165.85936,66.267006
-165.84445,66.27306
-165.8146,66.28517
-165.79968,66.29122
-165.78474,66.29727
-165.7698,66.30332
-165.75485,66.30937
-165.73991,66.315414
-165.72496,66.321465
-165.70999,66.32751
-165.69502,66.33355
-165.68005,66.339584
-165.66508,66.34563
-165.6501,66.35166
-165.6351,66.357704
-165.62012,66.36374
-165.60512,66.36977
-165.59012,66.3758
-165.5751,66.381836
-165.56009,66.38786
-165.53004,66.39992
-167.68094,65.48659
-167.66669,65.49282
-167.65244,65.499054
-167.63817,65.50528
-167.6239,65.51151
-167.60963,65.51774
-167.59535,65.523964
-167.58107,65.53019
-167.56679,65.536415
-167.55249,65.54264
-167.5382,65.54886
-167.5239,65.55508
-167.50958,65.561295
-167.49527,65.56751
-167.48096,65.57373
-167.46663,65.57995
-167.4523,65.58616
-167.43797,65.59237
-167.42363,65.59858
-167.40929,65.60479
-167.39494,65.61099
-167.38058,65.6172
-167.36623,65.623405
-167.35187,65.62961
-167.3375,65.63581
-167.32312,65.64201
-167.30875,65.64821
-167.29436,65.65441
-167.27997,65.66061
-167.26558,65.6668
-167.25117,65.67299
-167.23677,65.679184
-167.22237,65.68538
-167.20795,65.69157
-167.19353,65.697754
-167.1791,65.70394
-167.16467,65.71012
-167.15022,65.71631
-167.13579,65.72249
-167.12134,65.72867
-167.10689,65.73485
-167.09244,65.74103
-167.07797,65.74721
-167.0635,65.75338
-167.04903,65.75955
-167.03455,65.765724
-167.02007,65.7719
-167.00558,65.77807
-166.99109,65.78423
-166.97658,65.790405
-166.96208,65.79657
-166.94757,65.802734
-166.93306,65.80889
-166.91853,65.815056
-166.904,65.82121
-166.88948,65.82738
-166.87494,65.833534
-166.8604,65.83968
-166.84586,65.84584
-166.83131,65.85199
-166.81676,65.85815
-166.80219,65.864296
-166.78763,65.870445
-166.77306,65.87659
-166.75847,65.88274
-166.74388,65.88888
-166.7293,65.89503
-166.7147,65.90116
-166.7001,65.9073
-166.6855,65.913445
-166.6709,65.91958
-166.65628,65.92572
-166.64166,65.931854
-166.62703,65.93798
-166.61241,65.944115
-166.59776,65.95025
-166.58313,65.956375
-166.56848,65.9625
-166.55383,65.96863
-166.53917,65.974754
-166.52452,65.98087
-166.50984,65.987
-166.49518,65.99312
-166.4805,65.99924
-166.46582,66.005356
-166.45113,66.01147
-166.43643,66.017586
-166.42174,66.0237
-166.40703,66.02981
-166.39232,66.03592
-166.37761,66.04203
-166.36288,66.048134
-166.34816,66.054245
-166.33344,66.06035
-166.3187,66.06645
-166.30396,66.07255
-166.2892,66.07865
-166.27446,66.08475
-166.25969,66.09085
-166.24493,66.09695
-166.23016,66.10304
-166.2154,66.10913
-166.2006,66.11523
-166.18584,66.121315
-166.17104,66.1274
-166.15625,66.13349
-166.14145,66.13958
-166.12665,66.14566
-166.11183,66.15174
-165.87413,66.24888
-165.84433,66.260994
-165.8294,66.26705
-165.8145,66.27311
-165.79958,66.27916
-165.78464,66.28521
-165.76971,66.29126
-165.75478,66.29731
-165.73982,66.30336
-165.72488,66.3094
-165.70992,66.315445
-165.69496,66.32149
-165.68,66.32753
-165.66502,66.33357
-165.65004,66.33961
-165.63507,66.34565
-165.62007,66.351685
-165.60509,66.35772
-165.59009,66.36375
-165.57509,66.36978
-165.56007,66.37581
-165.54506,66.381836
-165.53004,66.38786
-165.51501,66.39389
-165.49998,66.39992
-165.48494,66.40594
-167.66592,65.48067
-167.65167,65.4869
-167.63742,65.49313
-167.62317,65.49936
-167.6089,65.50559
-167.59462,65.51182
-167.58035,65.51804
-167.56607,65.52427
-167.55177,65.530495
-167.53749,65.53671
-167.5232,65.54293
-167.50888,65.54916
-167.49458,65.55537
-167.48027,65.561584
-167.46594,65.5678
-167.45163,65.57401
-167.4373,65.58023
-167.42296,65.58644
-167.40863,65.59264
-167.39429,65.598854
-167.37993,65.605064
-167.36559,65.61127
-167.35123,65.61747
-167.33685,65.62367
-167.3225,65.629875
-167.30812,65.63608
-167.29373,65.64227
-167.27934,65.64847
-167.26495,65.65466
-167.25056,65.66086
-167.23616,65.66705
-167.22176,65.67324
-167.20735,65.679436
-167.19293,65.68562
-167.17851,65.69181
-167.16408,65.698
-167.14966,65.70418
-167.13521,65.710365
-167.12077,65.716545
-167.10632,65.722725
-167.09187,65.728905
-167.07742,65.73508
-167.06296,65.74126
-167.0485,65.74743
-167.03401,65.7536
-167.01953,65.75977
-167.00505,65.765945
-166.99055,65.77212
-166.97607,65.77828
-166.96156,65.78445
-166.94707,65.79061
-166.93256,65.796776
-166.91805,65.80294
-166.90352,65.8091
-166.88899,65.815254
-166.87447,65.82142
-166.85992,65.82757
-166.84538,65.833725
-166.83084,65.83988
-166.81628,65.84603
-166.80173,65.85218
-166.78717,65.85833
-166.7726,65.86448
-166.75803,65.87063
-166.74345,65.87677
-166.72887,65.88291
-166.71428,65.88905
-166.69969,65.895195
-166.68509,65.90134
-166.67049,65.90748
-166.65587,65.91361
-166.64127,65.91975
-166.62665,65.92588
-166.61201,65.932014
-166.59738,65.93814
-166.58275,65.944275
-166.56812,65.9504
-166.55347,65.95653
-166.53882,65.962654
-166.52415,65.96878
-166.50949,65.9749
-166.49483,65.98102
-166.48015,65.98714
-166.46547,65.993256
-166.45079,65.999374
-166.4361,66.00549
-166.4214,66.011604
-166.40671,66.017715
-166.39201,66.02383
-166.3773,66.02994
-166.36258,66.03604
-166.34785,66.04215
-166.33313,66.048256
-166.3184,66.05436
-166.30367,66.06046
-166.28893,66.06657
-166.27419,66.07266
-166.25943,66.078766
-166.24467,66.08486
-166.2299,66.09096
-166.21513,66.097046
-166.20036,66.10314
-166.1856,66.10923
-166.1708,66.11532
-166.15602,66.12141
-166.14122,66.127495
-166.12642,66.13358
-165.87401,66.23682
-165.85912,66.242874
-165.84421,66.24893
-165.8293,66.25499
-165.81439,66.26104
-165.79947,66.2671
-165.78455,66.27315
-165.76962,66.2792
-165.75468,66.28525
-165.73975,66.2913
-165.72481,66.29734
-165.70985,66.30339
-165.6949,66.30943
-165.67993,66.315475
-165.66496,66.32151
-165.65,66.32755
-165.63503,66.33359
-165.62004,66.33963
-165.60506,66.345665
-165.59006,66.35169
-165.57506,66.35773
-165.56006,66.36376
-165.54504,66.36979
-165.53003,66.37582
-165.51501,66.38184
-165.49998,66.38786
-165.48495,66.39389
-165.46992,66.39991
-165.45488,66.40593
-165.43983,66.41195
-165.42477,66.41797
-165.40971,66.42398
-167.65092,65.47475
-167.63667,65.48098
-167.62242,65.487206
-167.60815,65.49344
-167.59389,65.499664
-167.57962,65.50589
-167.56534,65.512115
-167.55106,65.51834
-167.53677,65.52457
-167.52248,65.530785
-167.50818,65.537
-167.49388,65.54322
-167.47957,65.54944
-167.46526,65.55566
-167.45094,65.561874
-167.43661,65.568085
-167.42229,65.574295
-167.40796,65.580505
